420  20
1.46779926762207046e-06  2.42377386564272712e-01  2.42377391775541989e-01  2.42377400237449664e-01  2.42377413977801687e-01  2.42377436288683634e-01  2.42377472517972536e-01  2.42377531340967817e-01  2.42377626875942082e-01  2.42377781929978303e-01  2.42378033976081070e-01  2.42378442221079460e-01  2.42379108924866749e-01  2.42380177282274234e-01  2.42381965075677469e-01  2.42384670042234435e-01  2.42389800922944487e-01  2.42395374795640051e-01  2.42414714216244331e-01  2.42407712448622331e-01  2.42539653563947133e-01  
1.52522295653901987e-06  2.42377387230744090e-01  2.42377392857742763e-01  2.42377401994702146e-01  2.42377416831186854e-01  2.42377440921943299e-01  2.42377480041349513e-01  2.42377543557244224e-01  2.42377646712435585e-01  2.42377814139949410e-01  2.42378086277834887e-01  2.42378527146859396e-01  2.42379246825547817e-01  2.42380401196181178e-01  2.42382328670179670e-01  2.42385260370278049e-01  2.42390759640410625e-01  2.42396930695710805e-01  2.42417243114265352e-01  2.42411807820068659e-01  2.42546339819281948e-01  
1.58489319246111408e-06  2.42377387950383633e-01  2.42377394026276338e-01  2.42377403892139603e-01  2.42377419912201103e-01  2.42377445924821605e-01  2.42377488164904620e-01  2.42377556748074707e-01  2.42377668131384449e-01  2.42377848919465844e-01  2.42378142751942333e-01  2.42378618847535587e-01  2.42379395727088692e-01  2.42380642972361143e-01  2.42382721269173235e-01  2.42385897788409133e-01  2.42391794830493251e-01  2.42398610694336436e-01  2.42419973690645468e-01  2.42416229739061795e-01  2.42553559010067282e-01  
1.64689786548286897e-06  2.42377388727432252e-01  2.42377395288029873e-01  2.42377405940945395e-01  2.42377423239004020e-01  2.42377451326805132e-01  2.42377496936516695e-01  2.42377570991204105e-01  2.42377691259029082e-01  2.42377886473511911e-01  2.42378203731249270e-01  2.42378717863564963e-01  2.42379556507053756e-01  2.42380904035697814e-01  2.42383145186277071e-01  2.42386586052678238e-01  2.42392912592276910e-01  2.42400424687579275e-01  2.42422922023543791e-01  2.42421004229212200e-01  2.42561353574742233e-01  
1.71132830416178096e-06  2.42377389566470092e-01  2.42377396650440086e-01  2.42377408153194973e-01  2.42377426831202863e-01  2.42377457159732468e-01  2.42377506407884941e-01  2.42377586370579295e-01  2.42377716231679641e-01  2.42377927023424061e-01  2.42378269575153293e-01  2.42378824778517132e-01  2.42379730113009534e-01  2.42381185924731374e-01  2.42383602919643532e-01  2.42387329218681252e-01  2.42394119511148365e-01  2.42402383360311530e-01  2.42426105471971159e-01  2.42426159385726092e-01  2.42569769324580159e-01  
1.77827941003892290e-06  2.42377390472442222e-01  2.42377398121536608e-01  2.42377410541927074e-01  2.42377430709969977e-01  2.42377463457982195e-01  2.42377516634832368e-01  2.42377602976844492e-01  2.42377743196521667e-01  2.42377970808195786e-01  2.42378340671722509e-01  2.42378940222513856e-01  2.42379917568108644e-01  2.42381490300723201e-01  2.42384097166672918e-01  2.42388131665439488e-01  2.42395422697548241e-01  2.42404498249034567e-01  2.42429542777674423e-01  2.42431725539930726e-01  2.42578855710651686e-01  
1.84784979742229063e-06  2.42377391450688706e-01  2.42377399709989949e-01  2.42377413121220742e-01  2.42377434898165961e-01  2.42377470258675537e-01  2.42377527677634985e-01  2.42377620907874208e-01  2.42377772312481060e-01  2.42378018085885771e-01  2.42378417439981592e-01  2.42379064875942213e-01  2.42380119977119113e-01  2.42381818957444206e-01  2.42384630839901749e-01  2.42388998121183752e-01  2.42396829828808474e-01  2.42406781809691690e-01  2.42433254175098950e-01  2.42437735436802498e-01  2.42588666111736018e-01  
1.92014193863880126e-06  2.42377392506974904e-01  2.42377401425162620e-01  2.42377415906277704e-01  2.42377439420476015e-01  2.42377477601894681e-01  2.42377539601377867e-01  2.42377640269351713e-01  2.42377803751162302e-01  2.42378069135139068e-01  2.42378500332382840e-01  2.42379199473464202e-01  2.42380338532933615e-01  2.42382173831741571e-01  2.42385207084157034e-01  2.42389933691190052e-01  2.42398349194319324e-01  2.42409247490870755e-01  2.42437261510066865e-01  2.42444224426513727e-01  2.42599258144793301e-01  
1.99526231496887871e-06  2.42377393647526196e-01  2.42377403277163367e-01  2.42377418913512943e-01  2.42377444303553874e-01  2.42377485530919839e-01  2.42377552476337771e-01  2.42377661175390391e-01  2.42377837697859616e-01  2.42378124256829086e-01  2.42378589837470321e-01  2.42379344808346109e-01  2.42380574523598596e-01  2.42382557014949596e-01  2.42385829295078015e-01  2.42390943887834526e-01  2.42399989744289196e-01  2.42411909812821014e-01  2.42441588367854954e-01  2.42451230671095780e-01  2.42610693999730148e-01  
2.07332157348595416e-06  2.42377394879065150e-01  2.42377405276907709e-01  2.42377422160651002e-01  2.42377449576179571e-01  2.42377494092483686e-01  2.42377566378398024e-01  2.42377683749207401e-01  2.42377874352648653e-01  2.42378183775830536e-01  2.42378686482761202e-01  2.42379501737132769e-01  2.42380829339903126e-01  2.42382970765209843e-01  2.42386501139112809e-01  2.42392034663040767e-01  2.42401761142383765e-01  2.42414784452745613e-01  2.42446260211412995e-01  2.42458795367393620e-01  2.42623040800320766e-01  
